_runtime,_step,_timestamp,_wandb.runtime,eval/loss,eval/mean_token_accuracy,eval/model_preparation_time,eval/num_tokens,eval/runtime,eval/samples_per_second,eval/steps_per_second,eval_before/eval_loss,eval_before/eval_model_preparation_time,eval_before/eval_runtime,eval_before/eval_samples_per_second,eval_before/eval_steps_per_second,lm_eval_before_temp=0.0/math_verify_none,lm_eval_before_temp=0.316/math_verify_none,lm_eval_before_temp=1.0/math_verify_none,train/epoch,train/global_step,train/grad_norm,train/learning_rate,train/loss,train/mean_token_accuracy,train/num_input_tokens_seen,train/num_tokens,train/train_tokens_per_second,train_runtime,accelerator_config,activation_offloading,adafactor,adam_beta1,adam_beta2,adam_epsilon,add_cross_attention,architectures,assistant_only_loss,attention_dropout,auto_find_batch_size,average_tokens_across_devices,bad_words_ids,batch_eval_metrics,begin_suppress_tokens,bf16,bf16_full_eval,bos_token_id,chat_template_path,chunk_size_feed_forward,completion_only_loss,cross_attention_hidden_size,data_config,data_seed,dataloader_drop_last,dataloader_num_workers,dataloader_persistent_workers,dataloader_pin_memory,dataloader_prefetch_factor,dataset_kwargs,dataset_num_proc,dataset_text_field,ddp_backend,ddp_broadcast_buffers,ddp_bucket_cap_mb,ddp_find_unused_parameters,ddp_timeout,debug,decoder_start_token_id,deepspeed,disable_tqdm,diversity_penalty,do_eval,do_predict,do_sample,do_train,early_stopping,effective_global_batch_size,encoder_no_repeat_ngram_size,eos_token,eos_token_id,eval_accumulation_steps,eval_delay,eval_do_concat_batches,eval_on_start,eval_packing,eval_steps,eval_strategy,eval_use_gather_object,exponential_decay_length_penalty,finetuning_task,forced_bos_token_id,forced_eos_token_id,fp16,fp16_backend,fp16_full_eval,fp16_opt_level,fsdp,fsdp_config,fsdp_min_num_params,fsdp_transformer_layer_cls_to_wrap,full_determinism,gradient_accumulation_steps,gradient_checkpointing,gradient_checkpointing_kwargs,greater_is_better,group_by_length,half_precision_backend,hidden_act,hidden_size,hub_always_push,hub_model_id,hub_private_repo,hub_revision,hub_strategy,hub_token,id2label,ignore_data_skip,include_for_metrics,include_inputs_for_metrics,include_num_input_tokens_seen,include_tokens_per_second,initializer_range,intermediate_size,is_decoder,is_encoder_decoder,jit_mode_eval,label2id,label_names,label_smoothing_factor,layer_types,learning_rate,length_column_name,length_penalty,liger_kernel_config,lm_eval_config,load_best_model_at_end,local_rank,log_level,log_level_replica,log_on_each_node,logging_dir,logging_first_step,logging_nan_inf_filter,logging_steps,logging_strategy,lr_scheduler_type,max_grad_norm,max_length,max_position_embeddings,max_steps,max_window_layers,metric_for_best_model,min_length,model/num_parameters,model_config,model_init_kwargs,model_type,mp_parameters,neftune_noise_alpha,no_cuda,no_repeat_ngram_size,num_attention_heads,num_beam_groups,num_beams,num_hidden_layers,num_key_value_heads,num_return_sequences,num_train_epochs,optim,optim_args,optim_target_modules,output_attentions,output_dir,output_hidden_states,output_scores,overwrite_output_dir,packing,packing_strategy,pad_to_multiple_of,pad_token,pad_token_id,padding_free,past_index,per_device_eval_batch_size,per_device_train_batch_size,per_gpu_eval_batch_size,per_gpu_train_batch_size,prediction_loss_only,prefix,problem_type,push_to_hub,push_to_hub_model_id,push_to_hub_organization,push_to_hub_token,ray_scope,remove_invalid_values,remove_unused_columns,repetition_penalty,report_to,restore_callback_states_from_checkpoint,resume_from_checkpoint,return_dict,return_dict_in_generate,rms_norm_eps,rope_scaling,rope_theta,run_name,save_on_each_node,save_only_model,save_safetensors,save_steps,save_strategy,save_total_limit,seed,sep_token_id,sft_trainer_config,skip_memory_metrics,sliding_window,suppress_tokens,task_specific_params,temperature,tf32,tf_legacy_loss,tie_encoder_decoder,tie_word_embeddings,tokenizer_class,top_k,top_p,torch_compile,torch_compile_backend,torch_compile_mode,torch_dtype,torch_empty_cache_steps,torchdynamo,torchscript,tpu_metrics_debug,tpu_num_cores,transformers_version,typical_p,use_bfloat16,use_cache,use_cpu,use_ipex,use_legacy_prediction_loop,use_liger_kernel,use_mps_device,use_mrope,use_sliding_window,vocab_size,warmup_ratio,warmup_steps,weight_decay,State,Sweep,run_id,eval_after/eval_loss,eval_after/eval_model_preparation_time,eval_after/eval_runtime,eval_after/eval_samples_per_second,eval_after/eval_steps_per_second,lm_eval_after_temp=0.0/math_verify_none,lm_eval_after_temp=0.316/math_verify_none,lm_eval_after_temp=1.0/math_verify_none,total_flos,train_loss,train_samples_per_second,train_steps_per_second
9041.96281401,258,1755185218.3435228,9041,0.08111512660980225,0.9795045630604613,0.0038,14432319,202.6304,24.671,1.767,0.7724981307983398,0.0038,202.9904,24.627,1.764,0.2114,0.2108,0.1144,12.56365092073659,251,0.78125,3.80859375e-05,0.0461,0.9860362838953733,32946140,18150821,4230.212,7788.2955,"{'dispatch_batches': None, 'even_batches': True, 'gradient_accumulation_kwargs': None, 'non_blocking': False, 'split_batches': False, 'use_seedable_sampler': True}",False,False,0.9,0.999,1e-08,False,['Qwen2ForCausalLM'],False,0,False,False,,False,,True,False,151643,,0,False,,"{'dataset': 'EleutherAI/minerva_math', 'shuffle_seed': 0}",0,True,4,False,True,4,,,input_ids,,,,,1800,[],,,False,0,True,False,False,False,False,256,0,<EOS_TOKEN>,151643,,0,True,True,,100,steps,False,,,,,False,auto,False,O1,[],"{'min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False, 'xla_fsdp_v2': False}",0,,False,64,True,,False,False,auto,silu,2048,False,RylanSchaeffer/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_32_seed_0,True,,end,<HUB_TOKEN>,"{'0': 'LABEL_0', '1': 'LABEL_1'}",False,[],False,True,False,0.02,11008,False,False,False,"{'LABEL_0': 0, 'LABEL_1': 1}",,0,"['full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention']",5e-05,length,1,,{'max_batch_size': 512},False,0,passive,warning,True,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_32_seed_0/runs/Aug14_06-13-30_skampere1,False,True,1,steps,linear,1,2048,32768,-1,36,eval_loss,0,3085938688,"{'attn_implementation': 'eager', 'device_map': 'auto', 'initial_model_name_or_path': 'Qwen/Qwen2.5-3B', 'torch_dtype': 'bfloat16'}",,qwen2,,,False,0,16,1,1,36,2,1,32,adamw_torch,,,False,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_32_seed_0,False,False,False,False,bfd,,<PAD_TOKEN>,,False,-1,14,4,,,False,,,False,,,<PUSH_TO_HUB_TOKEN>,last,False,True,1,['wandb'],False,,True,False,1e-06,,1000000,tough-sweep-12,False,False,True,500,best,1,0,,"{'data_seed': 0, 'dataloader_drop_last': True, 'dataloader_num_workers': 4, 'dataloader_prefetch_factor': 4, 'eval_on_start': True, 'eval_steps': 100, 'eval_strategy': 'steps', 'gradient_accumulation_steps': 64, 'gradient_checkpointing': True, 'hub_strategy': 'end', 'learning_rate': 5e-05, 'logging_steps': 1, 'lr_scheduler_type': 'linear', 'max_grad_norm': 1, 'max_length': 2048, 'max_steps': -1, 'num_train_epochs': 32, 'optim': 'adamw_torch', 'per_device_eval_batch_size': 14, 'per_device_train_batch_size': 4, 'remove_unused_columns': True, 'report_to': 'wandb', 'save_strategy': 'best', 'save_total_limit': 1, 'torch_compile': False, 'warmup_ratio': 0.2, 'weight_decay': 0}",True,,,,1,,False,False,True,,50,1,False,,,bfloat16,,,False,False,,4.54.1,1,False,True,False,False,False,False,False,False,False,151936,0.2,0,0,running,701e6zih,9b7syqqr,,,,,,,,,,,,
5166.0,91,1755152939.6092372,5166,0.4061480760574341,0.8807073768113508,0.0039,5772393,202.0741,24.738,1.772,0.7724981307983398,0.0039,202.9047,24.637,1.764,0.2114,0.2056,0.116,4.0,80,1.0703125,7.8125e-07,0.3747,0.8834535407297539,10482284,5772393,4237.591,2473.6429,"{'dispatch_batches': None, 'even_batches': True, 'gradient_accumulation_kwargs': None, 'non_blocking': False, 'split_batches': False, 'use_seedable_sampler': True}",False,False,0.9,0.999,1e-08,False,['Qwen2ForCausalLM'],False,0,False,False,,False,,True,False,151643,,0,False,,"{'dataset': 'EleutherAI/minerva_math', 'shuffle_seed': 0}",0,True,4,False,True,4,,,input_ids,,,,,1800,[],,,False,0,True,False,False,False,False,256,0,<EOS_TOKEN>,151643,,0,True,True,,100,steps,False,,,,,False,auto,False,O1,[],"{'min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False, 'xla_fsdp_v2': False}",0,,False,64,True,,False,False,auto,silu,2048,False,RylanSchaeffer/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_4_seed_0,True,,end,<HUB_TOKEN>,"{'0': 'LABEL_0', '1': 'LABEL_1'}",False,[],False,True,False,0.02,11008,False,False,False,"{'LABEL_0': 0, 'LABEL_1': 1}",,0,"['full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention']",5e-05,length,1,,{'max_batch_size': 512},False,0,passive,warning,True,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_4_seed_0/runs/Aug13_22-20-25_skampere1,False,True,1,steps,linear,1,2048,32768,-1,36,eval_loss,0,3085938688,"{'attn_implementation': 'eager', 'device_map': 'auto', 'initial_model_name_or_path': 'Qwen/Qwen2.5-3B', 'torch_dtype': 'bfloat16'}",,qwen2,,,False,0,16,1,1,36,2,1,4,adamw_torch,,,False,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_4_seed_0,False,False,False,False,bfd,,<PAD_TOKEN>,,False,-1,14,4,,,False,,,False,,,<PUSH_TO_HUB_TOKEN>,last,False,True,1,['wandb'],False,,True,False,1e-06,,1000000,ruby-sweep-4,False,False,True,500,best,1,0,,"{'data_seed': 0, 'dataloader_drop_last': True, 'dataloader_num_workers': 4, 'dataloader_prefetch_factor': 4, 'eval_on_start': True, 'eval_steps': 100, 'eval_strategy': 'steps', 'gradient_accumulation_steps': 64, 'gradient_checkpointing': True, 'hub_strategy': 'end', 'learning_rate': 5e-05, 'logging_steps': 1, 'lr_scheduler_type': 'linear', 'max_grad_norm': 1, 'max_length': 2048, 'max_steps': -1, 'num_train_epochs': 4, 'optim': 'adamw_torch', 'per_device_eval_batch_size': 14, 'per_device_train_batch_size': 4, 'remove_unused_columns': True, 'report_to': 'wandb', 'save_strategy': 'best', 'save_total_limit': 1, 'torch_compile': False, 'warmup_ratio': 0.2, 'weight_decay': 0}",True,,,,1,,False,False,True,,50,1,False,,,bfloat16,,,False,False,,4.54.1,1,False,True,False,False,False,False,False,False,False,151936,0.2,0,0,finished,701e6zih,j9xu6ytc,0.4061480760574341,0.0039,202.0741,24.738,1.772,0.319,0.323,0.2154,1.7451579952840704e+17,0.4877429001033306,8.084,0.032
2309.97130376,34,1755185227.3352506,2309,0.7724981307983398,0.7855503826248211,0.0039,0,202.8553,24.643,1.765,0.7724981307983398,0.0039,202.9099,24.637,1.764,0.2134,0.2056,0.1096,1.4611689351481185,29,4.03125,3.5000000000000004e-06,0.692,0.7924148188903928,3835400,2114174,3715.18,1032.3592,"{'dispatch_batches': None, 'even_batches': True, 'gradient_accumulation_kwargs': None, 'non_blocking': False, 'split_batches': False, 'use_seedable_sampler': True}",False,False,0.9,0.999,1e-08,False,['Qwen2ForCausalLM'],False,0,False,False,,False,,True,False,151643,,0,False,,"{'dataset': 'EleutherAI/minerva_math', 'shuffle_seed': 0}",0,True,4,False,True,4,,,input_ids,,,,,1800,[],,,False,0,True,False,False,False,False,256,0,<EOS_TOKEN>,151643,,0,True,True,,100,steps,False,,,,,False,auto,False,O1,[],"{'min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False, 'xla_fsdp_v2': False}",0,,False,64,True,,False,False,auto,silu,2048,False,RylanSchaeffer/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_100_seed_0,True,,end,<HUB_TOKEN>,"{'0': 'LABEL_0', '1': 'LABEL_1'}",False,[],False,True,False,0.02,11008,False,False,False,"{'LABEL_0': 0, 'LABEL_1': 1}",,0,"['full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention']",5e-05,length,1,,{'max_batch_size': 512},False,0,passive,warning,True,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_100_seed_0/runs/Aug14_08-06-13_skampere1,False,True,1,steps,linear,1,2048,32768,-1,36,eval_loss,0,3085938688,"{'attn_implementation': 'eager', 'device_map': 'auto', 'initial_model_name_or_path': 'Qwen/Qwen2.5-3B', 'torch_dtype': 'bfloat16'}",,qwen2,,,False,0,16,1,1,36,2,1,100,adamw_torch,,,False,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_100_seed_0,False,False,False,False,bfd,,<PAD_TOKEN>,,False,-1,14,4,,,False,,,False,,,<PUSH_TO_HUB_TOKEN>,last,False,True,1,['wandb'],False,,True,False,1e-06,,1000000,rich-sweep-14,False,False,True,500,best,1,0,,"{'data_seed': 0, 'dataloader_drop_last': True, 'dataloader_num_workers': 4, 'dataloader_prefetch_factor': 4, 'eval_on_start': True, 'eval_steps': 100, 'eval_strategy': 'steps', 'gradient_accumulation_steps': 64, 'gradient_checkpointing': True, 'hub_strategy': 'end', 'learning_rate': 5e-05, 'logging_steps': 1, 'lr_scheduler_type': 'linear', 'max_grad_norm': 1, 'max_length': 2048, 'max_steps': -1, 'num_train_epochs': 100, 'optim': 'adamw_torch', 'per_device_eval_batch_size': 14, 'per_device_train_batch_size': 4, 'remove_unused_columns': True, 'report_to': 'wandb', 'save_strategy': 'best', 'save_total_limit': 1, 'torch_compile': False, 'warmup_ratio': 0.2, 'weight_decay': 0}",True,,,,1,,False,False,True,,50,1,False,,,bfloat16,,,False,False,,4.54.1,1,False,True,False,False,False,False,False,False,False,151936,0.2,0,0,running,701e6zih,wo6l9e51,,,,,,,,,,,,
12037.311296207,357,1755185216.8674414,12037,0.03876383975148201,0.9895402982789261,0.0037,21648981,201.9769,24.75,1.772,0.7724981307983398,0.0037,201.8557,24.765,1.774,0.2134,0.2096,0.1076,17.46116893514812,349,0.2294921875,2.0833333333333334e-06,0.0336,0.9890662049874663,45778380,25188418,4244.392,10785.6148,"{'dispatch_batches': None, 'even_batches': True, 'gradient_accumulation_kwargs': None, 'non_blocking': False, 'split_batches': False, 'use_seedable_sampler': True}",False,False,0.9,0.999,1e-08,False,['Qwen2ForCausalLM'],False,0,False,False,,False,,True,False,151643,,0,False,,"{'dataset': 'EleutherAI/minerva_math', 'shuffle_seed': 0}",0,True,4,False,True,4,,,input_ids,,,,,1800,[],,,False,0,True,False,False,False,False,256,0,<EOS_TOKEN>,151643,,0,True,True,,100,steps,False,,,,,False,auto,False,O1,[],"{'min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False, 'xla_fsdp_v2': False}",0,,False,64,True,,False,False,auto,silu,2048,False,RylanSchaeffer/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_18_seed_0,True,,end,<HUB_TOKEN>,"{'0': 'LABEL_0', '1': 'LABEL_1'}",False,[],False,True,False,0.02,11008,False,False,False,"{'LABEL_0': 0, 'LABEL_1': 1}",,0,"['full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention']",5e-05,length,1,,{'max_batch_size': 512},False,0,passive,warning,True,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_18_seed_0/runs/Aug14_05-23-31_skampere1,False,True,1,steps,linear,1,2048,32768,-1,36,eval_loss,0,3085938688,"{'attn_implementation': 'eager', 'device_map': 'auto', 'initial_model_name_or_path': 'Qwen/Qwen2.5-3B', 'torch_dtype': 'bfloat16'}",,qwen2,,,False,0,16,1,1,36,2,1,18,adamw_torch,,,False,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_18_seed_0,False,False,False,False,bfd,,<PAD_TOKEN>,,False,-1,14,4,,,False,,,False,,,<PUSH_TO_HUB_TOKEN>,last,False,True,1,['wandb'],False,,True,False,1e-06,,1000000,hardy-sweep-11,False,False,True,500,best,1,0,,"{'data_seed': 0, 'dataloader_drop_last': True, 'dataloader_num_workers': 4, 'dataloader_prefetch_factor': 4, 'eval_on_start': True, 'eval_steps': 100, 'eval_strategy': 'steps', 'gradient_accumulation_steps': 64, 'gradient_checkpointing': True, 'hub_strategy': 'end', 'learning_rate': 5e-05, 'logging_steps': 1, 'lr_scheduler_type': 'linear', 'max_grad_norm': 1, 'max_length': 2048, 'max_steps': -1, 'num_train_epochs': 18, 'optim': 'adamw_torch', 'per_device_eval_batch_size': 14, 'per_device_train_batch_size': 4, 'remove_unused_columns': True, 'report_to': 'wandb', 'save_strategy': 'best', 'save_total_limit': 1, 'torch_compile': False, 'warmup_ratio': 0.2, 'weight_decay': 0}",True,,,,1,,False,False,True,,50,1,False,,,bfloat16,,,False,False,,4.54.1,1,False,True,False,False,False,False,False,False,False,151936,0.2,0,0,running,701e6zih,qwfnoihm,,,,,,,,,,,,
7606.0,172,1755167153.8570213,7606,0.21676774322986603,0.9363828598618174,0.0043,11545113,202.2047,24.722,1.77,0.7724981307983398,0.0043,202.8075,24.649,1.765,0.2166,0.2098,0.105,8.0,160,1.421875,3.90625e-07,0.1998,0.9378489924199653,20950400,11545113,4231.453,4951.1132,"{'dispatch_batches': None, 'even_batches': True, 'gradient_accumulation_kwargs': None, 'non_blocking': False, 'split_batches': False, 'use_seedable_sampler': True}",False,False,0.9,0.999,1e-08,False,['Qwen2ForCausalLM'],False,0,False,False,,False,,True,False,151643,,0,False,,"{'dataset': 'EleutherAI/minerva_math', 'shuffle_seed': 0}",0,True,4,False,True,4,,,input_ids,,,,,1800,[],,,False,0,True,False,False,False,False,256,0,<EOS_TOKEN>,151643,,0,True,True,,100,steps,False,,,,,False,auto,False,O1,[],"{'min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False, 'xla_fsdp_v2': False}",0,,False,64,True,,False,False,auto,silu,2048,False,RylanSchaeffer/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_8_seed_0,True,,end,<HUB_TOKEN>,"{'0': 'LABEL_0', '1': 'LABEL_1'}",False,[],False,True,False,0.02,11008,False,False,False,"{'LABEL_0': 0, 'LABEL_1': 1}",,0,"['full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention']",5e-05,length,1,,{'max_batch_size': 512},False,0,passive,warning,True,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_8_seed_0/runs/Aug14_01-36-19_skampere1,False,True,1,steps,linear,1,2048,32768,-1,36,eval_loss,0,3085938688,"{'attn_implementation': 'eager', 'device_map': 'auto', 'initial_model_name_or_path': 'Qwen/Qwen2.5-3B', 'torch_dtype': 'bfloat16'}",,qwen2,,,False,0,16,1,1,36,2,1,8,adamw_torch,,,False,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_8_seed_0,False,False,False,False,bfd,,<PAD_TOKEN>,,False,-1,14,4,,,False,,,False,,,<PUSH_TO_HUB_TOKEN>,last,False,True,1,['wandb'],False,,True,False,1e-06,,1000000,rose-sweep-8,False,False,True,500,best,1,0,,"{'data_seed': 0, 'dataloader_drop_last': True, 'dataloader_num_workers': 4, 'dataloader_prefetch_factor': 4, 'eval_on_start': True, 'eval_steps': 100, 'eval_strategy': 'steps', 'gradient_accumulation_steps': 64, 'gradient_checkpointing': True, 'hub_strategy': 'end', 'learning_rate': 5e-05, 'logging_steps': 1, 'lr_scheduler_type': 'linear', 'max_grad_norm': 1, 'max_length': 2048, 'max_steps': -1, 'num_train_epochs': 8, 'optim': 'adamw_torch', 'per_device_eval_batch_size': 14, 'per_device_train_batch_size': 4, 'remove_unused_columns': True, 'report_to': 'wandb', 'save_strategy': 'best', 'save_total_limit': 1, 'torch_compile': False, 'warmup_ratio': 0.2, 'weight_decay': 0}",True,,,,1,,False,False,True,,50,1,False,,,bfloat16,,,False,False,,4.54.1,1,False,True,False,False,False,False,False,False,False,151936,0.2,0,0,finished,701e6zih,3b79fddd,0.21676774322986603,0.0043,202.2047,24.722,1.77,0.305,0.3012,0.2498,3.48795721089024e+17,0.36053225491195917,8.077,0.032
6587.0,132,1755159537.4801874,6587,0.30548208951950073,0.9099289831661043,0.0038,8659154,201.8429,24.767,1.774,0.7724981307983398,0.0038,202.8656,24.642,1.765,0.2134,0.2124,0.1096,6.0,120,0.890625,5.208333333333334e-07,0.2621,0.9190211151585435,15732092,8659154,4103.769,3833.5727,"{'dispatch_batches': None, 'even_batches': True, 'gradient_accumulation_kwargs': None, 'non_blocking': False, 'split_batches': False, 'use_seedable_sampler': True}",False,False,0.9,0.999,1e-08,False,['Qwen2ForCausalLM'],False,0,False,False,,False,,True,False,151643,,0,False,,"{'dataset': 'EleutherAI/minerva_math', 'shuffle_seed': 0}",0,True,4,False,True,4,,,input_ids,,,,,1800,[],,,False,0,True,False,False,False,False,256,0,<EOS_TOKEN>,151643,,0,True,True,,100,steps,False,,,,,False,auto,False,O1,[],"{'min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False, 'xla_fsdp_v2': False}",0,,False,64,True,,False,False,auto,silu,2048,False,RylanSchaeffer/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_6_seed_0,True,,end,<HUB_TOKEN>,"{'0': 'LABEL_0', '1': 'LABEL_1'}",False,[],False,True,False,0.02,11008,False,False,False,"{'LABEL_0': 0, 'LABEL_1': 1}",,0,"['full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention', 'full_attention']",5e-05,length,1,,{'max_batch_size': 512},False,0,passive,warning,True,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_6_seed_0/runs/Aug13_23-46-41_skampere1,False,True,1,steps,linear,1,2048,32768,-1,36,eval_loss,0,3085938688,"{'attn_implementation': 'eager', 'device_map': 'auto', 'initial_model_name_or_path': 'Qwen/Qwen2.5-3B', 'torch_dtype': 'bfloat16'}",,qwen2,,,False,0,16,1,1,36,2,1,6,adamw_torch,,,False,models/sft_language_model/mem_model_Qwen2.5-3B_dataset_minerva_math_epochs_6_seed_0,False,False,False,False,bfd,,<PAD_TOKEN>,,False,-1,14,4,,,False,,,False,,,<PUSH_TO_HUB_TOKEN>,last,False,True,1,['wandb'],False,,True,False,1e-06,,1000000,drawn-sweep-6,False,False,True,500,best,1,0,,"{'data_seed': 0, 'dataloader_drop_last': True, 'dataloader_num_workers': 4, 'dataloader_prefetch_factor': 4, 'eval_on_start': True, 'eval_steps': 100, 'eval_strategy': 'steps', 'gradient_accumulation_steps': 64, 'gradient_checkpointing': True, 'hub_strategy': 'end', 'learning_rate': 5e-05, 'logging_steps': 1, 'lr_scheduler_type': 'linear', 'max_grad_norm': 1, 'max_length': 2048, 'max_steps': -1, 'num_train_epochs': 6, 'optim': 'adamw_torch', 'per_device_eval_batch_size': 14, 'per_device_train_batch_size': 4, 'remove_unused_columns': True, 'report_to': 'wandb', 'save_strategy': 'best', 'save_total_limit': 1, 'torch_compile': False, 'warmup_ratio': 0.2, 'weight_decay': 0}",True,,,,1,,False,False,True,,50,1,False,,,bfloat16,,,False,False,,4.54.1,1,False,True,False,False,False,False,False,False,False,151936,0.2,0,0,finished,701e6zih,eu673w0j,0.30548208951950073,0.0038,201.8429,24.767,1.774,0.3082,0.3058,0.2368,2.6191797642903552e+17,0.41870948746800424,7.824,0.031
